technology,hour,value
Wind,1021,2.5
Wind,1022,2
Wind,1023,2.1
Wind,1024,1.8
Wind,1025,2.2
Wind,1026,3
Wind,1027,3.4
Wind,1028,2.9
Wind,1029,3.2
Wind,1030,3.3
Wind,1031,3.2
Wind,1032,2.7
Wind,1033,2.4
Wind,1034,2.2
Wind,1035,2.6
Wind,1036,2.7
Wind,1037,2.8
Wind,1038,3.2
Wind,1039,2.3
Wind,1040,2
Wind,1041,1.6
Wind,1042,2.4
Wind,1043,2.5
Wind,1044,3.5
Wind,1045,3.3
Wind,1046,3.8
Wind,1047,4.5
Wind,1048,4.4
Wind,1049,4.6
Wind,1050,4.6
Wind,1051,4.1
Wind,1052,4.3
Wind,1053,3.9
Wind,1054,3.3
Wind,1055,3.7
Wind,1056,3.4
Wind,1057,3.3
Wind,1058,2.7
Wind,1059,2
Wind,1060,1.8
Wind,1061,1.8
Wind,1062,2
Wind,1063,2.1
Wind,1064,2.5
Wind,1065,2.8
Wind,1066,1.7
Wind,1067,1.3
Wind,1068,1.6
Wind,1069,1.8
Wind,1070,1.6
Wind,1071,1.5
Wind,1072,1.1
Wind,1073,1.6
Wind,1074,1.7
Wind,1075,2.3
Wind,1076,2.7
Wind,1077,3
Wind,1078,2.9
Wind,1079,3.2
Wind,1080,2.6
Wind,1081,1.5
Wind,1082,1.9
Wind,1083,1.8
Wind,1084,2.2
Wind,1085,2.8
Wind,1086,2.6
Wind,1087,2.8
Wind,1088,2.7
Wind,1089,3.2
Wind,1090,3
Wind,1091,3.1
Wind,1092,3.8
Wind,1093,4
Wind,1094,3.4
Wind,1095,3.1
Wind,1096,3.3
Wind,1097,3.4
Wind,1098,3.9
Wind,1099,4.3
Wind,1100,4.6
Wind,1101,4.3
Wind,1102,3.8
Wind,1103,3.9
Wind,1104,5
Wind,1105,5.3
Wind,1106,5.1
Wind,1107,4.9
Wind,1108,5.6
Wind,1109,5
Wind,1110,5.1
Wind,1111,5.9
Wind,1112,6.7
Wind,1113,6.3
Wind,1114,7.1
Wind,1115,7.4
Wind,1116,7.7
Wind,1117,7
Wind,1118,7.5
Wind,1119,9.2
Wind,1120,8
Wind,1121,7.3
Wind,1122,6.8
Wind,1123,8.7
Wind,1124,8.2
Wind,1125,6.5
Wind,1126,4.2
Wind,1127,5
Wind,1128,4
Wind,1129,4.9
Wind,1130,2.9
Wind,1131,2.8
Wind,1132,3.4
Wind,1133,3.3
Wind,1134,3.5
Wind,1135,2.5
Wind,1136,3.6
Wind,1137,2.5
Wind,1138,1.3
