technology,hour,value
Mobility,328,39899.67165
Mobility,329,40560.6183
Mobility,330,35586.06915
Mobility,331,32891.61765
Mobility,332,37924.980599999995
Mobility,333,38368.38705
Mobility,334,39333.85455
Mobility,335,40858.05315
Mobility,336,41448.8484
Mobility,337,36792.992099999996
Mobility,338,32400.0264
Mobility,339,35328.6702
Mobility,340,39025.790700000005
Mobility,341,39670.79385
Mobility,342,40549.635
Mobility,343,40359.7302
Mobility,344,36218.49465
Mobility,345,32885.94885
Mobility,346,37285.29195
Mobility,347,39427.74405
Mobility,348,39952.6395
Mobility,349,38881.41345
Mobility,350,37732.95
Mobility,351,36641.88315
Mobility,352,34180.20675
Mobility,353,38304.7902
Mobility,354,40073.63295
Mobility,355,39109.58265
Mobility,356,37867.583999999995
Mobility,357,38701.42905
Mobility,358,35875.7094
Mobility,359,33767.9787
Mobility,360,37343.9286
Mobility,361,38753.333999999995
Mobility,362,39141.6468
Mobility,363,38692.748700000004
Mobility,364,37472.008050000004
Mobility,365,36151.88625
Mobility,366,32363.179200000002
Mobility,367,37464.21345
Mobility,368,39746.968349999996
Mobility,369,38689.38285
Mobility,370,39351.392400000004
Mobility,371,39860.698650000006
Mobility,372,34613.16135
Mobility,373,32670.003
Mobility,374,35427.342749999996
Mobility,375,38942.8845
Mobility,376,37682.2851
Mobility,377,37937.55825
Mobility,378,37971.7482
Mobility,379,35696.61075
Mobility,380,31950.59685
Mobility,381,35250.19275
Mobility,382,37760.05395
Mobility,383,37255.3536
Mobility,384,37547.651099999995
Mobility,385,38406.12
Mobility,386,34745.66955
Mobility,387,32025.8856
Mobility,388,34606.6068
Mobility,389,36238.5126
Mobility,390,36165.703949999996
Mobility,391,36989.982899999995
Mobility,392,36000.423
Mobility,393,34155.40575
Mobility,394,31508.43045
Mobility,395,27512.457899999998
Mobility,396,28893.5193
Mobility,397,34295.708549999996
Mobility,398,36861.54915
Mobility,399,39339.87765
Mobility,400,38490.97485
Mobility,401,39730.31625
Mobility,402,34819.00965
Mobility,403,33872.1429
Mobility,404,37889.72775
Mobility,405,40775.14695
Mobility,406,40323.768749999996
Mobility,407,42131.40735
Mobility,408,42600.146250000005
Mobility,409,35390.3184
Mobility,410,32936.613750000004
Mobility,411,40448.6595
Mobility,412,40377.7995
Mobility,413,41809.5258
Mobility,414,42765.25005
Mobility,415,43362.59985
Mobility,416,36358.44315
Mobility,417,32223.939300000002
Mobility,418,38104.6107
Mobility,419,41339.90115
Mobility,420,41810.2344
Mobility,421,42644.07945
Mobility,422,42898.821149999996
Mobility,423,36771.0255
Mobility,424,33225.72255
Mobility,425,39769.4664
Mobility,426,41722.19085
Mobility,427,41927.684850000005
Mobility,428,40910.843850000005
Mobility,429,39990.018149999996
Mobility,430,36720.0063
Mobility,431,34510.2372
Mobility,432,40818.5487
Mobility,433,42347.53035
Mobility,434,41027.05425
Mobility,435,39990.1953
Mobility,436,41067.79875
Mobility,437,36063.31125
Mobility,438,33523.157400000004
Mobility,439,39962.9142
Mobility,440,40898.443349999994
Mobility,441,41480.0268
Mobility,442,40962.0402
Mobility,443,39507.6387
Mobility,444,36061.53975
Mobility,445,32373.4539
Mobility,446,39835.89765
Mobility,447,41868.87105
Mobility,448,40523.239649999996
Mobility,449,41457.17445
Mobility,450,41767.3641
Mobility,451,34780.9224
Mobility,452,32667.8772
Mobility,453,37841.7201
Mobility,454,41105.000250000005
Mobility,455,40090.993650000004
Mobility,456,40034.8371
Mobility,457,40060.701
Mobility,458,35558.07945
Mobility,459,32025.70845
Mobility,460,37968.205200000004
Mobility,461,39971.7717
