Technology,Hour,Fuel,value
H2Tank,3139,H2,2.7736587641545693e-6
PHS,2007,Power,44.955015
PHS,8364,Power,-0.0
H2Tank,3699,H2,6.110725645701693e-6
PHS,5942,Power,207.46637119267297
H2Tank,84,H2,5.288400695534162e-6
H2Tank,7583,H2,7.004392326505259e-6
Battery,6385,Power,0.0
H2Tank,3268,H2,3.2593536621570153e-6
PHS,7669,Power,128.11559959900936
H2Tank,365,H2,5.720477260839469e-6
PHS,4625,Power,59.05943264941575
H2Tank,3418,H2,4.538452295121371e-6
Battery,8377,Power,0.0
Battery,6278,Power,-0.0
Battery,3286,Power,0.0
Battery,3055,Power,0.0
Battery,5736,Power,0.0
Battery,5818,Power,0.0
H2Tank,8519,H2,2.441430934305929e-6
PHS,8012,Power,1246.5972831229794
Battery,8411,Power,0.0
PHS,4212,Power,29.83540441553969
H2Tank,855,H2,6.441085994599727e-6
Battery,5653,Power,-0.0
Battery,4039,Power,0.0
PHS,4859,Power,14.940089940015003
H2Tank,2750,H2,4.592596519501866e-6
Battery,3119,Power,813.1862045319582
Battery,1987,Power,367.3585717952472
PHS,5678,Power,15.000000000000002
Battery,3334,Power,222.54589237834995
Battery,4353,Power,0.0
PHS,6384,Power,0.0
Battery,4994,Power,135.50108720761858
Battery,8079,Power,0.0
H2Tank,7761,H2,4.4468411156820475e-6
Battery,2855,Power,580.0126629853426
PHS,6028,Power,0.0
H2Tank,8545,H2,2.2186394673225933e-6
Battery,4372,Power,-0.0
PHS,4412,Power,0.0
Battery,8399,Power,0.0
PHS,6701,Power,-0.0
H2Tank,2618,H2,4.9908025502919704e-6
Battery,5854,Power,0.0
PHS,5570,Power,58.94137284354957
PHS,8269,Power,-0.0
H2Tank,6290,H2,1.7413432856920945e-6
H2Tank,2576,H2,5.182796838995194e-6
Battery,2052,Power,0.0
PHS,2421,Power,0.0
Battery,6320,Power,0.0
H2Tank,6054,H2,5.390262521735444e-7
H2Tank,8649,H2,2.561089670186715e-6
PHS,1344,Power,1126.4815001723784
Battery,557,Power,-0.0
H2Tank,2122,H2,4.026623973309623e-6
H2Tank,4501,H2,2.8397627832676244e-6
Battery,8068,Power,241.61657016628487
PHS,578,Power,-0.0
PHS,2099,Power,0.0
H2Tank,2285,H2,4.752799807738563e-6
H2Tank,2594,H2,5.089879412471593e-6
H2Tank,8153,H2,2.6643340825876196e-7
H2Tank,8431,H2,1.5722733505803047e-6
Battery,896,Power,43.66061474651706
H2Tank,4409,H2,3.1616311124305843e-6
PHS,3417,Power,0.0
Battery,7822,Power,151.0681569926807
Battery,4547,Power,31.037955265266056
PHS,3774,Power,25.21253503512583
H2Tank,1448,H2,6.554784624736702e-6
Battery,6928,Power,838.3321280787998
Battery,1169,Power,0.0
H2Tank,591,H2,6.148437168667045e-6
Battery,3887,Power,271.0544916751666
PHS,419,Power,22.229616129702126
Battery,2195,Power,-0.0
PHS,3713,Power,0.0
Battery,7919,Power,2.715447169067727
PHS,673,Power,0.0
PHS,7165,Power,119.70503884368713
Battery,715,Power,0.0
PHS,3643,Power,-0.0
PHS,8046,Power,549.1218183050798
Battery,6878,Power,0.0
H2Tank,2600,H2,4.916363430736434e-6
PHS,1413,Power,1986.472904608231
Battery,4693,Power,332.7938659497035
H2Tank,407,H2,5.677624157088958e-6
Battery,951,Power,16.721144278121358
H2Tank,5275,H2,5.817478830032384e-6
Battery,4063,Power,-0.0
PHS,3919,Power,15.000000000000002
PHS,5424,Power,78.6278438246291
H2Tank,87,H2,5.362839815089699e-6
Battery,2662,Power,8.419538804425883
Battery,7540,Power,817.2288030046152
H2Tank,7243,H2,6.921348092229007e-6
Battery,6527,Power,0.0
PHS,888,Power,0.0
H2Tank,3006,H2,3.435084891923644e-6
PHS,626,Power,0.0
H2Tank,51,H2,5.033760266904167e-6
H2Tank,4257,H2,4.1274990457610935e-6
PHS,2186,Power,0.0
PHS,1671,Power,737.9262930365763
H2Tank,7293,H2,7.73870110408984e-6
PHS,8135,Power,180.15483011629954
Battery,1743,Power,490.6101226495854
H2Tank,2684,H2,5.865593677990344e-6
Battery,2095,Power,0.0
Battery,1510,Power,263.98210558277424
PHS,1850,Power,414.37883434356667
PHS,1221,Power,0.0
PHS,3216,Power,98.33402098286687
PHS,2969,Power,149.31193131503497
H2Tank,8210,H2,1.0421476737775112e-6
PHS,1288,Power,326.98785662289845
Battery,4153,Power,0.0
PHS,2591,Power,-0.0
Battery,8566,Power,0.0
H2Tank,7509,H2,7.300834075519208e-6
H2Tank,4984,H2,5.852068931393758e-6
PHS,8045,Power,569.2989604027375
Battery,3045,Power,383.80672003346285
H2Tank,1439,H2,6.987372944852057e-6
PHS,258,Power,1260.4524579327533
H2Tank,7818,H2,5.7495257079039366e-6
Battery,7418,Power,0.0
PHS,1790,Power,0.0
H2Tank,2887,H2,3.2535688536410033e-6
H2Tank,8640,H2,2.3749918712978735e-6
Battery,3400,Power,61.28943116757697
H2Tank,8531,H2,2.447853315803588e-6
H2Tank,8419,H2,1.479092978215065e-6
PHS,8334,Power,-0.0
H2Tank,235,H2,7.423023311703906e-6
H2Tank,2810,H2,4.014860681114602e-6
PHS,3704,Power,14.985000000000001
Battery,8089,Power,170.00781503786646
Battery,1829,Power,0.0
Battery,6013,Power,0.0
H2Tank,3549,H2,5.8234474179001135e-6
PHS,5794,Power,123.496619776596
H2Tank,6657,H2,5.25308961363927e-6
Battery,7561,Power,314.4233847129098
H2Tank,1511,H2,3.6250802267554465e-6
H2Tank,3222,H2,2.7131161909608983e-6
Battery,8333,Power,0.0
Battery,3027,Power,235.7970315196738
Battery,3852,Power,0.0
Battery,4344,Power,69.52624138940385
PHS,4956,Power,84.08918659071573
PHS,3762,Power,112.19821215828334
PHS,6754,Power,44.47408585769842
PHS,5295,Power,-0.0
Battery,4217,Power,155.30056965386024
Battery,3602,Power,0.0
H2Tank,3078,H2,3.4484555466022353e-6
H2Tank,6041,H2,5.759828661096745e-7
Battery,2940,Power,87.5315411129233
PHS,6397,Power,14.985000000000001
Battery,3179,Power,0.0
PHS,6475,Power,39.27458833345111
H2Tank,220,H2,7.869132137353851e-6
Battery,5301,Power,0.0
H2Tank,6407,H2,3.0378684422579616e-6
Battery,4135,Power,-0.0
H2Tank,3998,H2,5.20344798337506e-6
Battery,853,Power,0.0
Battery,8632,Power,0.0
H2Tank,1024,H2,4.893475833015267e-6
PHS,6357,Power,106.87040561317023
H2Tank,6426,H2,3.223966241146803e-6
H2Tank,5784,H2,1.1611292534317345e-6
PHS,8040,Power,670.4880356374106
PHS,5151,Power,89.77529977508999
Battery,2985,Power,0.0
PHS,4430,Power,0.0
H2Tank,161,H2,7.074939564867039e-6
