Hour,fuels,value
8752,Heat,0.0
8753,Heat,0.0
8754,Heat,0.0
8755,Heat,0.0
8756,Heat,0.0
8757,Heat,0.0
8758,Heat,0.0
8759,Heat,0.0
8760,Heat,0.0
1,Coal,0.0
2,Coal,0.0
3,Coal,0.0
4,Coal,0.0
5,Coal,0.0
6,Coal,0.0
7,Coal,0.0
8,Coal,0.0
9,Coal,0.0
10,Coal,0.0
11,Coal,0.0
12,Coal,0.0
13,Coal,0.0
14,Coal,0.0
15,Coal,0.0
16,Coal,0.0
17,Coal,0.0
18,Coal,0.0
19,Coal,0.0
20,Coal,0.0
21,Coal,0.0
22,Coal,0.0
23,Coal,0.0
24,Coal,0.0
25,Coal,0.0
26,Coal,0.0
27,Coal,0.0
28,Coal,0.0
29,Coal,0.0
30,Coal,0.0
31,Coal,0.0
32,Coal,0.0
33,Coal,0.0
34,Coal,0.0
35,Coal,0.0
36,Coal,0.0
37,Coal,0.0
38,Coal,0.0
39,Coal,0.0
40,Coal,0.0
41,Coal,0.0
42,Coal,0.0
43,Coal,0.0
44,Coal,0.0
45,Coal,0.0
46,Coal,0.0
47,Coal,0.0
48,Coal,0.0
49,Coal,0.0
50,Coal,0.0
51,Coal,0.0
52,Coal,0.0
53,Coal,0.0
54,Coal,0.0
55,Coal,0.0
56,Coal,0.0
57,Coal,0.0
58,Coal,0.0
59,Coal,0.0
60,Coal,0.0
61,Coal,0.0
62,Coal,0.0
63,Coal,0.0
64,Coal,0.0
65,Coal,0.0
66,Coal,0.0
67,Coal,0.0
68,Coal,0.0
69,Coal,0.0
70,Coal,0.0
71,Coal,0.0
72,Coal,0.0
73,Coal,0.0
74,Coal,0.0
75,Coal,0.0
76,Coal,0.0
77,Coal,0.0
78,Coal,0.0
79,Coal,0.0
80,Coal,0.0
81,Coal,0.0
82,Coal,0.0
83,Coal,0.0
84,Coal,0.0
85,Coal,0.0
86,Coal,0.0
87,Coal,0.0
88,Coal,0.0
89,Coal,0.0
90,Coal,0.0
91,Coal,0.0
92,Coal,0.0
93,Coal,0.0
94,Coal,0.0
95,Coal,0.0
96,Coal,0.0
97,Coal,0.0
98,Coal,0.0
99,Coal,0.0
100,Coal,0.0
101,Coal,0.0
102,Coal,0.0
103,Coal,0.0
104,Coal,0.0
105,Coal,0.0
106,Coal,0.0
107,Coal,0.0
108,Coal,0.0
109,Coal,0.0
110,Coal,0.0
111,Coal,0.0
112,Coal,0.0
113,Coal,0.0
114,Coal,0.0
115,Coal,0.0
116,Coal,0.0
117,Coal,0.0
118,Coal,0.0
119,Coal,0.0
120,Coal,0.0
121,Coal,0.0
122,Coal,0.0
123,Coal,0.0
124,Coal,0.0
125,Coal,0.0
126,Coal,0.0
127,Coal,0.0
128,Coal,0.0
129,Coal,0.0
130,Coal,0.0
131,Coal,0.0
132,Coal,0.0
133,Coal,0.0
134,Coal,0.0
135,Coal,0.0
136,Coal,0.0
137,Coal,0.0
138,Coal,0.0
139,Coal,0.0
140,Coal,0.0
141,Coal,0.0
142,Coal,0.0
143,Coal,0.0
144,Coal,0.0
145,Coal,0.0
146,Coal,0.0
147,Coal,0.0
148,Coal,0.0
149,Coal,0.0
150,Coal,0.0
151,Coal,0.0
152,Coal,0.0
153,Coal,0.0
154,Coal,0.0
155,Coal,0.0
156,Coal,0.0
157,Coal,0.0
158,Coal,0.0
159,Coal,0.0
160,Coal,0.0
161,Coal,0.0
162,Coal,0.0
163,Coal,0.0
164,Coal,0.0
165,Coal,0.0
166,Coal,0.0
167,Coal,0.0
168,Coal,0.0
169,Coal,0.0
170,Coal,0.0
171,Coal,0.0
172,Coal,0.0
173,Coal,0.0
174,Coal,0.0
175,Coal,0.0
176,Coal,0.0
177,Coal,0.0
178,Coal,0.0
179,Coal,0.0
180,Coal,0.0
181,Coal,0.0
182,Coal,0.0
183,Coal,0.0
184,Coal,0.0
185,Coal,0.0
186,Coal,0.0
187,Coal,0.0
188,Coal,0.0
189,Coal,0.0
190,Coal,0.0
191,Coal,0.0
192,Coal,0.0
193,Coal,0.0
194,Coal,0.0
195,Coal,0.0
196,Coal,0.0
197,Coal,0.0
198,Coal,0.0
199,Coal,0.0
200,Coal,0.0
201,Coal,0.0
202,Coal,0.0
203,Coal,0.0
204,Coal,0.0
205,Coal,0.0
206,Coal,0.0
207,Coal,0.0
208,Coal,0.0
209,Coal,0.0
210,Coal,0.0
211,Coal,0.0
212,Coal,0.0
213,Coal,0.0
214,Coal,0.0
215,Coal,0.0
216,Coal,0.0
217,Coal,0.0
218,Coal,0.0
219,Coal,0.0
220,Coal,0.0
221,Coal,0.0
222,Coal,0.0
223,Coal,0.0
224,Coal,0.0
225,Coal,0.0
226,Coal,0.0
227,Coal,0.0
228,Coal,0.0
229,Coal,0.0
230,Coal,0.0
231,Coal,0.0
232,Coal,0.0
233,Coal,0.0
234,Coal,0.0
235,Coal,0.0
236,Coal,0.0
237,Coal,0.0
238,Coal,0.0
239,Coal,0.0
240,Coal,0.0
241,Coal,0.0
242,Coal,0.0
243,Coal,0.0
244,Coal,0.0
245,Coal,0.0
246,Coal,0.0
247,Coal,0.0
248,Coal,0.0
249,Coal,0.0
250,Coal,0.0
251,Coal,0.0
252,Coal,0.0
253,Coal,0.0
254,Coal,0.0
255,Coal,0.0
256,Coal,0.0
257,Coal,0.0
258,Coal,0.0
259,Coal,0.0
260,Coal,0.0
261,Coal,0.0
262,Coal,0.0
263,Coal,0.0
264,Coal,0.0
265,Coal,0.0
266,Coal,0.0
267,Coal,0.0
268,Coal,0.0
269,Coal,0.0
270,Coal,0.0
271,Coal,0.0
272,Coal,0.0
273,Coal,0.0
274,Coal,0.0
275,Coal,0.0
276,Coal,0.0
277,Coal,0.0
278,Coal,0.0
279,Coal,0.0
280,Coal,0.0
281,Coal,0.0
282,Coal,0.0
283,Coal,0.0
284,Coal,0.0
285,Coal,0.0
286,Coal,0.0
287,Coal,0.0
288,Coal,0.0
289,Coal,0.0
290,Coal,0.0
291,Coal,0.0
292,Coal,0.0
293,Coal,0.0
294,Coal,0.0
295,Coal,0.0
296,Coal,0.0
297,Coal,0.0
298,Coal,0.0
299,Coal,0.0
300,Coal,0.0
301,Coal,0.0
302,Coal,0.0
303,Coal,0.0
304,Coal,0.0
305,Coal,0.0
306,Coal,0.0
307,Coal,0.0
308,Coal,0.0
309,Coal,0.0
310,Coal,0.0
311,Coal,0.0
312,Coal,0.0
313,Coal,0.0
314,Coal,0.0
315,Coal,0.0
316,Coal,0.0
317,Coal,0.0
318,Coal,0.0
319,Coal,0.0
320,Coal,0.0
321,Coal,0.0
322,Coal,0.0
323,Coal,0.0
324,Coal,0.0
325,Coal,0.0
326,Coal,0.0
327,Coal,0.0
328,Coal,0.0
329,Coal,0.0
330,Coal,0.0
331,Coal,0.0
332,Coal,0.0
333,Coal,0.0
334,Coal,0.0
335,Coal,0.0
336,Coal,0.0
337,Coal,0.0
338,Coal,0.0
339,Coal,0.0
340,Coal,0.0
341,Coal,0.0
342,Coal,0.0
343,Coal,0.0
344,Coal,0.0
345,Coal,0.0
346,Coal,0.0
347,Coal,0.0
348,Coal,0.0
349,Coal,0.0
350,Coal,0.0
351,Coal,0.0
352,Coal,0.0
353,Coal,0.0
354,Coal,0.0
355,Coal,0.0
356,Coal,0.0
357,Coal,0.0
358,Coal,0.0
359,Coal,0.0
360,Coal,0.0
361,Coal,0.0
362,Coal,0.0
363,Coal,0.0
364,Coal,0.0
365,Coal,0.0
366,Coal,0.0
367,Coal,0.0
368,Coal,0.0
369,Coal,0.0
370,Coal,0.0
371,Coal,0.0
372,Coal,0.0
373,Coal,0.0
374,Coal,0.0
375,Coal,0.0
376,Coal,0.0
377,Coal,0.0
378,Coal,0.0
379,Coal,0.0
380,Coal,0.0
381,Coal,0.0
382,Coal,0.0
383,Coal,0.0
384,Coal,0.0
385,Coal,0.0
386,Coal,0.0
387,Coal,0.0
388,Coal,0.0
389,Coal,0.0
390,Coal,0.0
391,Coal,0.0
392,Coal,0.0
393,Coal,0.0
394,Coal,0.0
395,Coal,0.0
396,Coal,0.0
397,Coal,0.0
398,Coal,0.0
399,Coal,0.0
400,Coal,0.0
401,Coal,0.0
402,Coal,0.0
403,Coal,0.0
404,Coal,0.0
405,Coal,0.0
406,Coal,0.0
407,Coal,0.0
408,Coal,0.0
409,Coal,0.0
410,Coal,0.0
411,Coal,0.0
412,Coal,0.0
413,Coal,0.0
414,Coal,0.0
415,Coal,0.0
416,Coal,0.0
417,Coal,0.0
418,Coal,0.0
419,Coal,0.0
420,Coal,0.0
421,Coal,0.0
422,Coal,0.0
423,Coal,0.0
424,Coal,0.0
425,Coal,0.0
426,Coal,0.0
427,Coal,0.0
428,Coal,0.0
429,Coal,0.0
430,Coal,0.0
431,Coal,0.0
432,Coal,0.0
433,Coal,0.0
434,Coal,0.0
435,Coal,0.0
436,Coal,0.0
437,Coal,0.0
438,Coal,0.0
439,Coal,0.0
440,Coal,0.0
441,Coal,0.0
442,Coal,0.0
443,Coal,0.0
444,Coal,0.0
445,Coal,0.0
446,Coal,0.0
447,Coal,0.0
448,Coal,0.0
449,Coal,0.0
450,Coal,0.0
451,Coal,0.0
452,Coal,0.0
453,Coal,0.0
454,Coal,0.0
455,Coal,0.0
456,Coal,0.0
457,Coal,0.0
458,Coal,0.0
459,Coal,0.0
460,Coal,0.0
461,Coal,0.0
462,Coal,0.0
463,Coal,0.0
464,Coal,0.0
465,Coal,0.0
466,Coal,0.0
467,Coal,0.0
468,Coal,0.0
469,Coal,0.0
470,Coal,0.0
471,Coal,0.0
472,Coal,0.0
473,Coal,0.0
474,Coal,0.0
475,Coal,0.0
476,Coal,0.0
477,Coal,0.0
478,Coal,0.0
479,Coal,0.0
480,Coal,0.0
481,Coal,0.0
482,Coal,0.0
483,Coal,0.0
484,Coal,0.0
485,Coal,0.0
486,Coal,0.0
487,Coal,0.0
488,Coal,0.0
489,Coal,0.0
490,Coal,0.0
491,Coal,0.0
492,Coal,0.0
493,Coal,0.0
494,Coal,0.0
495,Coal,0.0
496,Coal,0.0
497,Coal,0.0
498,Coal,0.0
499,Coal,0.0
500,Coal,0.0
501,Coal,0.0
502,Coal,0.0
503,Coal,0.0
504,Coal,0.0
505,Coal,0.0
506,Coal,0.0
507,Coal,0.0
508,Coal,0.0
509,Coal,0.0
510,Coal,0.0
511,Coal,0.0
512,Coal,0.0
513,Coal,0.0
514,Coal,0.0
515,Coal,0.0
516,Coal,0.0
517,Coal,0.0
518,Coal,0.0
519,Coal,0.0
520,Coal,0.0
521,Coal,0.0
522,Coal,0.0
523,Coal,0.0
524,Coal,0.0
525,Coal,0.0
526,Coal,0.0
527,Coal,0.0
528,Coal,0.0
529,Coal,0.0
530,Coal,0.0
531,Coal,0.0
532,Coal,0.0
533,Coal,0.0
534,Coal,0.0
535,Coal,0.0
536,Coal,0.0
537,Coal,0.0
538,Coal,0.0
539,Coal,0.0
540,Coal,0.0
541,Coal,0.0
542,Coal,0.0
543,Coal,0.0
544,Coal,0.0
545,Coal,0.0
546,Coal,0.0
547,Coal,0.0
548,Coal,0.0
549,Coal,0.0
550,Coal,0.0
551,Coal,0.0
552,Coal,0.0
553,Coal,0.0
554,Coal,0.0
555,Coal,0.0
556,Coal,0.0
557,Coal,0.0
558,Coal,0.0
559,Coal,0.0
560,Coal,0.0
561,Coal,0.0
562,Coal,0.0
563,Coal,0.0
564,Coal,0.0
565,Coal,0.0
566,Coal,0.0
567,Coal,0.0
568,Coal,0.0
569,Coal,0.0
570,Coal,0.0
571,Coal,0.0
572,Coal,0.0
573,Coal,0.0
574,Coal,0.0
575,Coal,0.0
576,Coal,0.0
577,Coal,0.0
578,Coal,0.0
579,Coal,0.0
580,Coal,0.0
581,Coal,0.0
582,Coal,0.0
583,Coal,0.0
584,Coal,0.0
585,Coal,0.0
586,Coal,0.0
587,Coal,0.0
588,Coal,0.0
589,Coal,0.0
590,Coal,0.0
591,Coal,0.0
592,Coal,0.0
593,Coal,0.0
594,Coal,0.0
595,Coal,0.0
596,Coal,0.0
597,Coal,0.0
598,Coal,0.0
599,Coal,0.0
600,Coal,0.0
601,Coal,0.0
602,Coal,0.0
603,Coal,0.0
604,Coal,0.0
605,Coal,0.0
606,Coal,0.0
607,Coal,0.0
608,Coal,0.0
609,Coal,0.0
610,Coal,0.0
611,Coal,0.0
612,Coal,0.0
613,Coal,0.0
614,Coal,0.0
615,Coal,0.0
616,Coal,0.0
617,Coal,0.0
618,Coal,0.0
619,Coal,0.0
620,Coal,0.0
621,Coal,0.0
622,Coal,0.0
623,Coal,0.0
624,Coal,0.0
625,Coal,0.0
626,Coal,0.0
627,Coal,0.0
628,Coal,0.0
629,Coal,0.0
630,Coal,0.0
631,Coal,0.0
632,Coal,0.0
633,Coal,0.0
634,Coal,0.0
635,Coal,0.0
636,Coal,0.0
637,Coal,0.0
638,Coal,0.0
639,Coal,0.0
640,Coal,0.0
641,Coal,0.0
642,Coal,0.0
643,Coal,0.0
644,Coal,0.0
645,Coal,0.0
646,Coal,0.0
647,Coal,0.0
648,Coal,0.0
649,Coal,0.0
650,Coal,0.0
651,Coal,0.0
652,Coal,0.0
653,Coal,0.0
654,Coal,0.0
655,Coal,0.0
656,Coal,0.0
657,Coal,0.0
658,Coal,0.0
659,Coal,0.0
660,Coal,0.0
661,Coal,0.0
662,Coal,0.0
663,Coal,0.0
664,Coal,0.0
665,Coal,0.0
666,Coal,0.0
667,Coal,0.0
668,Coal,0.0
669,Coal,0.0
670,Coal,0.0
671,Coal,0.0
672,Coal,0.0
673,Coal,0.0
674,Coal,0.0
675,Coal,0.0
676,Coal,0.0
677,Coal,0.0
678,Coal,0.0
679,Coal,0.0
680,Coal,0.0
681,Coal,0.0
682,Coal,0.0
683,Coal,0.0
684,Coal,0.0
685,Coal,0.0
686,Coal,0.0
687,Coal,0.0
688,Coal,0.0
689,Coal,0.0
690,Coal,0.0
691,Coal,0.0
692,Coal,0.0
693,Coal,0.0
694,Coal,0.0
695,Coal,0.0
696,Coal,0.0
697,Coal,0.0
698,Coal,0.0
699,Coal,0.0
700,Coal,0.0
701,Coal,0.0
702,Coal,0.0
703,Coal,0.0
704,Coal,0.0
705,Coal,0.0
706,Coal,0.0
707,Coal,0.0
708,Coal,0.0
709,Coal,0.0
710,Coal,0.0
711,Coal,0.0
712,Coal,0.0
713,Coal,0.0
714,Coal,0.0
715,Coal,0.0
716,Coal,0.0
717,Coal,0.0
718,Coal,0.0
719,Coal,0.0
720,Coal,0.0
721,Coal,0.0
722,Coal,0.0
723,Coal,0.0
724,Coal,0.0
725,Coal,0.0
726,Coal,0.0
727,Coal,0.0
728,Coal,0.0
729,Coal,0.0
730,Coal,0.0
731,Coal,0.0
732,Coal,0.0
733,Coal,0.0
734,Coal,0.0
735,Coal,0.0
736,Coal,0.0
737,Coal,0.0
738,Coal,0.0
739,Coal,0.0
740,Coal,0.0
741,Coal,0.0
742,Coal,0.0
743,Coal,0.0
744,Coal,0.0
745,Coal,0.0
746,Coal,0.0
747,Coal,0.0
748,Coal,0.0
749,Coal,0.0
750,Coal,0.0
751,Coal,0.0
752,Coal,0.0
753,Coal,0.0
754,Coal,0.0
755,Coal,0.0
756,Coal,0.0
757,Coal,0.0
758,Coal,0.0
759,Coal,0.0
760,Coal,0.0
761,Coal,0.0
762,Coal,0.0
763,Coal,0.0
764,Coal,0.0
765,Coal,0.0
766,Coal,0.0
767,Coal,0.0
768,Coal,0.0
769,Coal,0.0
770,Coal,0.0
771,Coal,0.0
772,Coal,0.0
773,Coal,0.0
774,Coal,0.0
775,Coal,0.0
776,Coal,0.0
777,Coal,0.0
778,Coal,0.0
779,Coal,0.0
780,Coal,0.0
781,Coal,0.0
782,Coal,0.0
783,Coal,0.0
784,Coal,0.0
785,Coal,0.0
786,Coal,0.0
787,Coal,0.0
788,Coal,0.0
789,Coal,0.0
790,Coal,0.0
791,Coal,0.0
792,Coal,0.0
793,Coal,0.0
794,Coal,0.0
795,Coal,0.0
796,Coal,0.0
797,Coal,0.0
798,Coal,0.0
799,Coal,0.0
800,Coal,0.0
801,Coal,0.0
802,Coal,0.0
803,Coal,0.0
804,Coal,0.0
805,Coal,0.0
806,Coal,0.0
807,Coal,0.0
808,Coal,0.0
809,Coal,0.0
810,Coal,0.0
811,Coal,0.0
812,Coal,0.0
813,Coal,0.0
814,Coal,0.0
815,Coal,0.0
816,Coal,0.0
817,Coal,0.0
818,Coal,0.0
819,Coal,0.0
820,Coal,0.0
821,Coal,0.0
822,Coal,0.0
823,Coal,0.0
824,Coal,0.0
825,Coal,0.0
826,Coal,0.0
827,Coal,0.0
828,Coal,0.0
829,Coal,0.0
830,Coal,0.0
831,Coal,0.0
832,Coal,0.0
833,Coal,0.0
834,Coal,0.0
835,Coal,0.0
836,Coal,0.0
837,Coal,0.0
838,Coal,0.0
839,Coal,0.0
840,Coal,0.0
841,Coal,0.0
842,Coal,0.0
843,Coal,0.0
844,Coal,0.0
845,Coal,0.0
846,Coal,0.0
847,Coal,0.0
848,Coal,0.0
849,Coal,0.0
850,Coal,0.0
851,Coal,0.0
852,Coal,0.0
853,Coal,0.0
854,Coal,0.0
855,Coal,0.0
856,Coal,0.0
857,Coal,0.0
858,Coal,0.0
859,Coal,0.0
860,Coal,0.0
861,Coal,0.0
862,Coal,0.0
863,Coal,0.0
864,Coal,0.0
865,Coal,0.0
866,Coal,0.0
867,Coal,0.0
868,Coal,0.0
869,Coal,0.0
870,Coal,0.0
871,Coal,0.0
872,Coal,0.0
873,Coal,0.0
874,Coal,0.0
875,Coal,0.0
876,Coal,0.0
877,Coal,0.0
878,Coal,0.0
879,Coal,0.0
880,Coal,0.0
881,Coal,0.0
882,Coal,0.0
883,Coal,0.0
884,Coal,0.0
885,Coal,0.0
886,Coal,0.0
887,Coal,0.0
888,Coal,0.0
889,Coal,0.0
890,Coal,0.0
891,Coal,0.0
892,Coal,0.0
893,Coal,0.0
894,Coal,0.0
895,Coal,0.0
896,Coal,0.0
897,Coal,0.0
898,Coal,0.0
899,Coal,0.0
900,Coal,0.0
901,Coal,0.0
902,Coal,0.0
903,Coal,0.0
904,Coal,0.0
905,Coal,0.0
906,Coal,0.0
907,Coal,0.0
908,Coal,0.0
909,Coal,0.0
910,Coal,0.0
911,Coal,0.0
912,Coal,0.0
913,Coal,0.0
914,Coal,0.0
915,Coal,0.0
916,Coal,0.0
917,Coal,0.0
918,Coal,0.0
919,Coal,0.0
920,Coal,0.0
921,Coal,0.0
922,Coal,0.0
923,Coal,0.0
924,Coal,0.0
925,Coal,0.0
926,Coal,0.0
927,Coal,0.0
928,Coal,0.0
929,Coal,0.0
930,Coal,0.0
931,Coal,0.0
932,Coal,0.0
933,Coal,0.0
934,Coal,0.0
935,Coal,0.0
936,Coal,0.0
937,Coal,0.0
938,Coal,0.0
939,Coal,0.0
940,Coal,0.0
941,Coal,0.0
942,Coal,0.0
943,Coal,0.0
944,Coal,0.0
945,Coal,0.0
946,Coal,0.0
947,Coal,0.0
948,Coal,0.0
949,Coal,0.0
950,Coal,0.0
951,Coal,0.0
952,Coal,0.0
953,Coal,0.0
954,Coal,0.0
955,Coal,0.0
956,Coal,0.0
957,Coal,0.0
958,Coal,0.0
959,Coal,0.0
960,Coal,0.0
961,Coal,0.0
962,Coal,0.0
963,Coal,0.0
964,Coal,0.0
965,Coal,0.0
966,Coal,0.0
967,Coal,0.0
968,Coal,0.0
969,Coal,0.0
970,Coal,0.0
971,Coal,0.0
972,Coal,0.0
973,Coal,0.0
974,Coal,0.0
975,Coal,0.0
976,Coal,0.0
977,Coal,0.0
978,Coal,0.0
979,Coal,0.0
980,Coal,0.0
981,Coal,0.0
982,Coal,0.0
983,Coal,0.0
984,Coal,0.0
985,Coal,0.0
986,Coal,0.0
987,Coal,0.0
988,Coal,0.0
989,Coal,0.0
990,Coal,0.0
991,Coal,0.0
992,Coal,0.0
993,Coal,0.0
994,Coal,0.0
995,Coal,0.0
996,Coal,0.0
997,Coal,0.0
998,Coal,0.0
999,Coal,0.0
1000,Coal,0.0
1001,Coal,0.0
1002,Coal,0.0
1003,Coal,0.0
1004,Coal,0.0
1005,Coal,0.0
1006,Coal,0.0
1007,Coal,0.0
1008,Coal,0.0
1009,Coal,0.0
1010,Coal,0.0
1011,Coal,0.0
1012,Coal,0.0
1013,Coal,0.0
1014,Coal,0.0
1015,Coal,0.0
1016,Coal,0.0
1017,Coal,0.0
1018,Coal,0.0
1019,Coal,0.0
1020,Coal,0.0
1021,Coal,0.0
1022,Coal,0.0
1023,Coal,0.0
1024,Coal,0.0
1025,Coal,0.0
1026,Coal,0.0
1027,Coal,0.0
1028,Coal,0.0
1029,Coal,0.0
1030,Coal,0.0
1031,Coal,0.0
1032,Coal,0.0
1033,Coal,0.0
1034,Coal,0.0
1035,Coal,0.0
1036,Coal,0.0
1037,Coal,0.0
1038,Coal,0.0
1039,Coal,0.0
1040,Coal,0.0
1041,Coal,0.0
1042,Coal,0.0
1043,Coal,0.0
1044,Coal,0.0
1045,Coal,0.0
1046,Coal,0.0
1047,Coal,0.0
1048,Coal,0.0
1049,Coal,0.0
1050,Coal,0.0
1051,Coal,0.0
1052,Coal,0.0
1053,Coal,0.0
1054,Coal,0.0
1055,Coal,0.0
1056,Coal,0.0
1057,Coal,0.0
1058,Coal,0.0
1059,Coal,0.0
1060,Coal,0.0
1061,Coal,0.0
1062,Coal,0.0
1063,Coal,0.0
1064,Coal,0.0
1065,Coal,0.0
1066,Coal,0.0
1067,Coal,0.0
1068,Coal,0.0
1069,Coal,0.0
1070,Coal,0.0
1071,Coal,0.0
1072,Coal,0.0
1073,Coal,0.0
1074,Coal,0.0
1075,Coal,0.0
1076,Coal,0.0
1077,Coal,0.0
1078,Coal,0.0
1079,Coal,0.0
1080,Coal,0.0
1081,Coal,0.0
1082,Coal,0.0
1083,Coal,0.0
1084,Coal,0.0
1085,Coal,0.0
1086,Coal,0.0
1087,Coal,0.0
1088,Coal,0.0
1089,Coal,0.0
1090,Coal,0.0
1091,Coal,0.0
1092,Coal,0.0
1093,Coal,0.0
1094,Coal,0.0
1095,Coal,0.0
1096,Coal,0.0
1097,Coal,0.0
1098,Coal,0.0
1099,Coal,0.0
1100,Coal,0.0
1101,Coal,0.0
1102,Coal,0.0
1103,Coal,0.0
1104,Coal,0.0
1105,Coal,0.0
1106,Coal,0.0
1107,Coal,0.0
1108,Coal,0.0
1109,Coal,0.0
1110,Coal,0.0
1111,Coal,0.0
1112,Coal,0.0
1113,Coal,0.0
1114,Coal,0.0
1115,Coal,0.0
1116,Coal,0.0
1117,Coal,0.0
1118,Coal,0.0
1119,Coal,0.0
1120,Coal,0.0
1121,Coal,0.0
1122,Coal,0.0
1123,Coal,0.0
1124,Coal,0.0
1125,Coal,0.0
1126,Coal,0.0
1127,Coal,0.0
1128,Coal,0.0
1129,Coal,0.0
1130,Coal,0.0
1131,Coal,0.0
1132,Coal,0.0
1133,Coal,0.0
1134,Coal,0.0
1135,Coal,0.0
1136,Coal,0.0
1137,Coal,0.0
1138,Coal,0.0
1139,Coal,0.0
1140,Coal,0.0
1141,Coal,0.0
1142,Coal,0.0
1143,Coal,0.0
1144,Coal,0.0
1145,Coal,0.0
1146,Coal,0.0
1147,Coal,0.0
1148,Coal,0.0
1149,Coal,0.0
1150,Coal,0.0
1151,Coal,0.0
1152,Coal,0.0
1153,Coal,0.0
1154,Coal,0.0
1155,Coal,0.0
1156,Coal,0.0
1157,Coal,0.0
1158,Coal,0.0
1159,Coal,0.0
1160,Coal,0.0
1161,Coal,0.0
1162,Coal,0.0
1163,Coal,0.0
1164,Coal,0.0
1165,Coal,0.0
1166,Coal,0.0
1167,Coal,0.0
1168,Coal,0.0
1169,Coal,0.0
1170,Coal,0.0
1171,Coal,0.0
1172,Coal,0.0
1173,Coal,0.0
1174,Coal,0.0
1175,Coal,0.0
1176,Coal,0.0
1177,Coal,0.0
1178,Coal,0.0
1179,Coal,0.0
1180,Coal,0.0
1181,Coal,0.0
1182,Coal,0.0
1183,Coal,0.0
1184,Coal,0.0
1185,Coal,0.0
1186,Coal,0.0
1187,Coal,0.0
1188,Coal,0.0
1189,Coal,0.0
1190,Coal,0.0
1191,Coal,0.0
1192,Coal,0.0
1193,Coal,0.0
1194,Coal,0.0
1195,Coal,0.0
1196,Coal,0.0
1197,Coal,0.0
1198,Coal,0.0
1199,Coal,0.0
1200,Coal,0.0
1201,Coal,0.0
1202,Coal,0.0
1203,Coal,0.0
1204,Coal,0.0
1205,Coal,0.0
1206,Coal,0.0
1207,Coal,0.0
1208,Coal,0.0
1209,Coal,0.0
1210,Coal,0.0
1211,Coal,0.0
1212,Coal,0.0
1213,Coal,0.0
1214,Coal,0.0
1215,Coal,0.0
1216,Coal,0.0
1217,Coal,0.0
1218,Coal,0.0
1219,Coal,0.0
1220,Coal,0.0
1221,Coal,0.0
1222,Coal,0.0
1223,Coal,0.0
1224,Coal,0.0
1225,Coal,0.0
1226,Coal,0.0
1227,Coal,0.0
1228,Coal,0.0
1229,Coal,0.0
1230,Coal,0.0
1231,Coal,0.0
1232,Coal,0.0
1233,Coal,0.0
1234,Coal,0.0
1235,Coal,0.0
1236,Coal,0.0
1237,Coal,0.0
1238,Coal,0.0
1239,Coal,0.0
1240,Coal,0.0
1241,Coal,0.0
1242,Coal,0.0
1243,Coal,0.0
1244,Coal,0.0
1245,Coal,0.0
1246,Coal,0.0
1247,Coal,0.0
1248,Coal,0.0
1249,Coal,0.0
1250,Coal,0.0
1251,Coal,0.0
1252,Coal,0.0
1253,Coal,0.0
1254,Coal,0.0
1255,Coal,0.0
1256,Coal,0.0
1257,Coal,0.0
1258,Coal,0.0
1259,Coal,0.0
1260,Coal,0.0
1261,Coal,0.0
1262,Coal,0.0
1263,Coal,0.0
1264,Coal,0.0
1265,Coal,0.0
1266,Coal,0.0
1267,Coal,0.0
1268,Coal,0.0
1269,Coal,0.0
1270,Coal,0.0
1271,Coal,0.0
1272,Coal,0.0
1273,Coal,0.0
1274,Coal,0.0
1275,Coal,0.0
1276,Coal,0.0
1277,Coal,0.0
1278,Coal,0.0
1279,Coal,0.0
1280,Coal,0.0
1281,Coal,0.0
1282,Coal,0.0
1283,Coal,0.0
1284,Coal,0.0
1285,Coal,0.0
1286,Coal,0.0
1287,Coal,0.0
1288,Coal,0.0
1289,Coal,0.0
1290,Coal,0.0
1291,Coal,0.0
1292,Coal,0.0
1293,Coal,0.0
1294,Coal,0.0
1295,Coal,0.0
1296,Coal,0.0
1297,Coal,0.0
1298,Coal,0.0
1299,Coal,0.0
1300,Coal,0.0
1301,Coal,0.0
1302,Coal,0.0
1303,Coal,0.0
1304,Coal,0.0
1305,Coal,0.0
1306,Coal,0.0
1307,Coal,0.0
1308,Coal,0.0
1309,Coal,0.0
1310,Coal,0.0
1311,Coal,0.0
1312,Coal,0.0
1313,Coal,0.0
1314,Coal,0.0
1315,Coal,0.0
1316,Coal,0.0
1317,Coal,0.0
1318,Coal,0.0
1319,Coal,0.0
1320,Coal,0.0
1321,Coal,0.0
1322,Coal,0.0
1323,Coal,0.0
1324,Coal,0.0
1325,Coal,0.0
1326,Coal,0.0
1327,Coal,0.0
1328,Coal,0.0
1329,Coal,0.0
1330,Coal,0.0
1331,Coal,0.0
1332,Coal,0.0
1333,Coal,0.0
1334,Coal,0.0
1335,Coal,0.0
1336,Coal,0.0
1337,Coal,0.0
1338,Coal,0.0
1339,Coal,0.0
1340,Coal,0.0
1341,Coal,0.0
1342,Coal,0.0
1343,Coal,0.0
1344,Coal,0.0
1345,Coal,0.0
1346,Coal,0.0
1347,Coal,0.0
1348,Coal,0.0
1349,Coal,0.0
1350,Coal,0.0
1351,Coal,0.0
1352,Coal,0.0
1353,Coal,0.0
